Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
LA Clippers,Minnesota Timberwolves,0021900727,118,0.688,0.461,0.361,0.784,46.7,22.9,14.8,7.2,4.9,5.6,112.2,106.4,0.568,106,0.319,0.435,0.328,0.751,43.9,22.3,14.7,8.1,5.8,-3.5,106.4,109.8,0.543,1,02/01/2020
Orlando Magic,Miami Heat,0021900729,89,0.438,0.431,0.334,0.761,45.7,22.9,12.8,8.6,5.9,-1.3,105.1,106.7,0.527,102,0.681,0.471,0.376,0.78,45.1,25.0,15.3,7.1,4.2,3.6,111.5,108.2,0.586,0,02/01/2020
Cleveland Cavaliers,Golden State Warriors,0021900730,112,0.265,0.452,0.345,0.766,44.6,21.9,16.5,6.9,3.3,-8.8,106.0,114.7,0.546,131,0.204,0.429,0.338,0.812,42.6,24.2,14.4,8.2,4.4,-8.5,103.2,112.1,0.532,0,02/01/2020
Portland Trail Blazers,Utah Jazz,0021900735,124,0.449,0.455,0.365,0.81,45.1,19.7,12.8,5.8,6.4,-1.5,111.3,112.7,0.561,107,0.667,0.474,0.386,0.765,45.7,22.3,15.1,5.9,4.1,4.5,111.6,106.9,0.585,1,02/01/2020
Indiana Pacers,New York Knicks,0021900728,85,0.646,0.477,0.373,0.794,42.9,26.3,12.9,7.1,5.1,3.0,110.5,107.5,0.566,92,0.265,0.437,0.337,0.69,46.3,21.3,14.2,7.6,4.7,-7.7,104.6,112.3,0.523,0,02/01/2020
Dallas Mavericks,Atlanta Hawks,0021900733,123,0.604,0.462,0.364,0.767,47.2,24.0,12.8,6.1,4.7,5.8,115.9,110.3,0.579,100,0.265,0.445,0.323,0.773,41.3,22.4,16.1,7.8,5.0,-8.5,104.8,113.3,0.546,1,02/01/2020
Sacramento Kings,Los Angeles Lakers,0021900736,113,0.375,0.456,0.356,0.77,42.7,23.0,15.0,7.6,4.4,-2.9,107.6,110.3,0.556,129,0.766,0.484,0.359,0.735,45.3,25.6,14.9,8.4,7.1,6.9,112.5,105.7,0.576,0,02/01/2020
Washington Wizards,Brooklyn Nets,0021900731,113,0.34,0.464,0.366,0.786,40.8,24.6,13.6,7.2,4.2,-5.0,111.5,116.5,0.566,107,0.447,0.445,0.34,0.737,46.1,23.0,15.3,6.6,4.5,-1.9,106.4,108.2,0.549,1,02/01/2020
Houston Rockets,New Orleans Pelicans,0021900738,117,0.625,0.454,0.349,0.781,44.4,20.6,14.3,7.6,4.8,3.8,113.4,109.8,0.577,109,0.408,0.458,0.374,0.735,44.0,24.7,15.1,7.0,5.0,-1.8,110.2,112.3,0.565,1,02/02/2020
Detroit Pistons,Denver Nuggets,0021900737,128,0.34,0.465,0.37,0.741,42.5,24.1,15.6,7.7,4.9,-2.4,109.3,111.6,0.567,123,0.694,0.46,0.351,0.779,45.5,26.6,13.6,8.3,4.7,3.5,111.1,107.5,0.553,1,02/02/2020
Milwaukee Bucks,Phoenix Suns,0021900739,129,0.854,0.483,0.361,0.731,48.9,24.9,13.8,7.2,5.9,11.6,113.7,102.0,0.589,108,0.417,0.463,0.346,0.814,42.4,26.4,14.3,7.6,3.8,-0.5,110.0,110.2,0.569,1,02/02/2020
Toronto Raptors,Chicago Bulls,0021900740,129,0.714,0.456,0.372,0.794,44.9,25.2,14.3,8.6,5.0,6.2,110.6,104.3,0.569,102,0.373,0.441,0.344,0.769,42.0,22.8,15.1,9.8,4.1,-2.3,104.9,107.2,0.544,1,02/02/2020
Brooklyn Nets,Phoenix Suns,0021900746,119,0.438,0.444,0.34,0.735,46.2,23.0,15.4,6.5,4.6,-2.0,106.4,108.2,0.548,97,0.408,0.462,0.345,0.815,42.5,26.2,14.2,7.6,3.8,-0.9,109.8,110.4,0.567,1,02/03/2020
LA Clippers,San Antonio Spurs,0021900750,108,0.694,0.461,0.361,0.786,46.7,22.8,14.8,7.2,4.9,5.8,112.2,106.2,0.568,105,0.458,0.473,0.367,0.801,44.9,24.1,12.6,6.7,5.5,-0.3,111.4,111.5,0.569,1,02/03/2020
Cleveland Cavaliers,New York Knicks,0021900742,134,0.26,0.452,0.346,0.77,44.6,22.0,16.5,6.9,3.3,-9.0,106.1,115.0,0.546,139,0.28,0.436,0.336,0.691,46.6,21.3,14.2,7.5,4.6,-7.4,104.5,111.9,0.522,0,02/03/2020
Miami Heat,Philadelphia 76ers,0021900747,137,0.688,0.47,0.378,0.781,45.2,25.1,15.3,7.1,4.2,3.8,111.5,108.0,0.586,106,0.62,0.466,0.349,0.744,45.7,25.9,14.7,8.3,5.5,3.0,108.2,105.4,0.56,1,02/03/2020
Indiana Pacers,Dallas Mavericks,0021900743,103,0.633,0.476,0.372,0.79,42.8,26.2,12.9,7.1,5.0,2.8,110.1,107.3,0.565,112,0.612,0.462,0.366,0.769,47.3,24.0,12.7,6.1,4.7,6.2,116.0,110.0,0.579,0,02/03/2020
Atlanta Hawks,Boston Celtics,0021900745,115,0.26,0.444,0.322,0.772,41.4,22.3,16.0,7.7,4.9,-8.8,104.6,113.4,0.545,123,0.688,0.462,0.356,0.803,45.4,23.4,13.8,8.3,5.8,7.2,112.2,105.1,0.568,0,02/03/2020
Sacramento Kings,Minnesota Timberwolves,0021900749,113,0.367,0.455,0.355,0.771,42.7,23.0,15.0,7.5,4.4,-3.2,107.7,110.7,0.556,109,0.313,0.435,0.325,0.754,43.8,22.4,14.7,8.1,5.7,-3.7,106.2,109.8,0.543,1,02/03/2020
Washington Wizards,Golden State Warriors,0021900744,117,0.354,0.463,0.364,0.782,41.0,24.5,13.5,7.3,4.3,-4.8,111.5,116.3,0.565,125,0.22,0.431,0.343,0.813,42.6,24.5,14.3,8.2,4.5,-8.0,103.7,112.0,0.535,0,02/03/2020
Charlotte Hornets,Orlando Magic,0021900741,100,0.327,0.433,0.349,0.747,43.5,24.7,15.3,6.7,4.4,-7.7,105.4,113.1,0.538,112,0.429,0.43,0.332,0.762,45.6,22.9,12.8,8.6,5.9,-1.5,105.0,106.8,0.526,0,02/03/2020
Memphis Grizzlies,Detroit Pistons,0021900748,96,0.49,0.474,0.358,0.78,43.6,26.6,14.9,7.8,5.4,-2.1,109.4,111.4,0.569,82,0.353,0.466,0.372,0.742,42.4,24.3,15.5,7.6,4.8,-2.3,109.6,111.8,0.568,1,02/03/2020
Los Angeles Lakers,San Antonio Spurs,0021900754,129,0.771,0.484,0.361,0.737,45.3,25.7,14.9,8.4,7.1,7.1,112.8,105.9,0.578,102,0.449,0.471,0.366,0.801,44.9,24.1,12.5,6.7,5.5,-0.3,111.3,111.3,0.568,1,02/04/2020
Houston Rockets,Charlotte Hornets,0021900752,125,0.633,0.453,0.348,0.782,44.3,20.6,14.1,7.8,4.8,3.9,113.3,109.6,0.576,110,0.32,0.434,0.348,0.746,43.6,24.7,15.2,6.7,4.4,-7.8,105.5,113.2,0.538,1,02/04/2020
Denver Nuggets,Portland Trail Blazers,0021900753,127,0.68,0.461,0.35,0.779,45.5,26.6,13.6,8.2,4.7,3.3,111.2,107.9,0.554,99,0.46,0.456,0.368,0.81,45.3,19.7,12.8,5.7,6.4,-1.2,111.7,112.7,0.563,1,02/04/2020
New Orleans Pelicans,Milwaukee Bucks,0021900751,108,0.4,0.458,0.373,0.735,44.3,24.6,15.3,7.0,5.0,-2.0,110.0,112.3,0.564,120,0.857,0.484,0.361,0.729,49.0,24.9,13.9,7.1,6.0,11.8,113.9,102.0,0.589,0,02/04/2020
Brooklyn Nets,Golden State Warriors,0021900757,129,0.449,0.445,0.342,0.737,46.2,23.1,15.4,6.6,4.6,-1.5,106.6,108.0,0.549,88,0.235,0.432,0.346,0.812,42.6,24.6,14.3,8.2,4.5,-7.7,104.1,112.0,0.536,1,02/05/2020
Boston Celtics,Orlando Magic,0021900756,116,0.694,0.463,0.357,0.804,45.4,23.3,13.8,8.3,5.7,7.2,112.4,105.3,0.569,100,0.44,0.432,0.335,0.76,45.5,23.2,12.8,8.5,5.9,-1.2,105.3,106.8,0.528,1,02/05/2020
LA Clippers,Miami Heat,0021900763,128,0.7,0.461,0.361,0.786,46.8,22.9,14.7,7.1,4.9,5.7,112.0,106.2,0.568,111,0.694,0.472,0.38,0.782,45.1,25.1,15.1,7.2,4.2,4.4,112.2,108.1,0.588,1,02/05/2020
Detroit Pistons,Phoenix Suns,0021900755,116,0.346,0.463,0.371,0.741,42.7,24.2,15.5,7.6,4.7,-2.5,109.2,111.6,0.565,108,0.4,0.461,0.345,0.814,42.5,26.2,14.3,7.6,3.8,-1.3,109.5,110.6,0.566,1,02/05/2020
Utah Jazz,Denver Nuggets,0021900762,95,0.653,0.473,0.387,0.767,45.6,22.2,15.0,5.9,4.1,4.1,111.6,107.3,0.584,98,0.686,0.462,0.354,0.777,45.6,26.7,13.6,8.2,4.8,3.8,111.6,107.7,0.555,0,02/05/2020
Dallas Mavericks,Memphis Grizzlies,0021900761,107,0.62,0.461,0.367,0.773,47.4,24.0,12.7,6.1,4.7,6.2,116.0,110.0,0.579,121,0.5,0.474,0.356,0.78,43.7,26.7,14.8,7.7,5.5,-1.8,109.3,111.0,0.568,0,02/05/2020
Minnesota Timberwolves,Atlanta Hawks,0021900759,120,0.306,0.435,0.326,0.754,43.9,22.4,14.7,8.1,5.7,-3.7,106.3,110.0,0.543,127,0.255,0.445,0.324,0.775,41.2,22.3,16.0,7.7,5.0,-8.8,104.8,113.6,0.546,0,02/05/2020
Toronto Raptors,Indiana Pacers,0021900758,119,0.72,0.458,0.374,0.795,45.0,25.3,14.3,8.6,5.0,6.6,111.0,104.3,0.571,118,0.62,0.475,0.368,0.789,42.8,26.3,12.7,7.1,5.0,2.6,110.1,107.5,0.564,1,02/05/2020
Oklahoma City Thunder,Cleveland Cavaliers,0021900760,109,0.6,0.47,0.353,0.804,43.3,22.1,13.8,7.5,4.9,2.7,110.3,107.8,0.575,103,0.255,0.454,0.349,0.768,44.3,22.2,16.4,6.9,3.2,-8.9,106.4,115.3,0.549,1,02/05/2020
Los Angeles Lakers,Houston Rockets,0021900768,111,0.776,0.486,0.362,0.736,45.6,25.8,14.9,8.4,7.0,7.5,113.2,105.8,0.58,121,0.64,0.452,0.348,0.783,44.3,20.7,14.0,7.8,4.8,4.1,113.5,109.6,0.576,0,02/06/2020
Chicago Bulls,New Orleans Pelicans,0021900765,119,0.365,0.44,0.343,0.766,42.0,22.8,15.1,9.8,4.0,-2.8,104.9,107.6,0.543,125,0.392,0.456,0.371,0.736,44.3,24.5,15.2,7.1,5.0,-2.1,109.7,112.1,0.563,0,02/06/2020
New York Knicks,Orlando Magic,0021900764,105,0.294,0.439,0.336,0.692,46.5,21.5,14.1,7.6,4.6,-7.2,105.0,112.1,0.525,103,0.431,0.432,0.337,0.76,45.4,23.2,12.9,8.6,5.9,-1.5,105.3,107.1,0.529,1,02/06/2020
Portland Trail Blazers,San Antonio Spurs,0021900767,125,0.451,0.455,0.367,0.81,45.1,19.6,12.7,5.7,6.3,-1.7,111.4,113.0,0.561,117,0.44,0.471,0.368,0.798,44.6,24.0,12.4,6.7,5.5,-0.9,111.2,111.8,0.567,1,02/06/2020
Milwaukee Bucks,Philadelphia 76ers,0021900766,112,0.86,0.483,0.36,0.73,49.0,25.0,13.9,7.2,6.0,11.8,113.7,101.9,0.588,101,0.608,0.465,0.349,0.746,45.7,25.9,14.7,8.2,5.4,2.3,108.3,106.2,0.56,1,02/06/2020
Philadelphia 76ers,Memphis Grizzlies,0021900769,119,0.596,0.463,0.351,0.744,45.7,25.8,14.6,8.2,5.4,2.1,108.1,106.2,0.558,107,0.51,0.475,0.357,0.78,43.9,26.7,14.7,7.7,5.5,-1.5,109.5,110.9,0.569,1,02/07/2020
Phoenix Suns,Houston Rockets,0021900774,127,0.392,0.463,0.347,0.814,42.5,26.3,14.3,7.5,3.9,-1.4,109.7,110.8,0.567,91,0.647,0.453,0.35,0.784,44.1,20.6,14.0,7.8,4.8,4.2,113.6,109.5,0.577,1,02/07/2020
Boston Celtics,Atlanta Hawks,0021900771,112,0.7,0.464,0.359,0.802,45.3,23.3,13.8,8.3,5.8,7.4,112.6,105.3,0.57,107,0.269,0.447,0.325,0.779,41.2,22.3,16.0,7.7,4.9,-8.5,105.1,113.5,0.549,1,02/07/2020
Utah Jazz,Portland Trail Blazers,0021900776,117,0.64,0.472,0.387,0.766,45.6,22.2,15.0,5.9,4.0,4.0,111.4,107.2,0.583,114,0.462,0.457,0.369,0.81,45.2,19.8,12.7,5.7,6.3,-1.5,111.7,113.2,0.563,1,02/07/2020
Indiana Pacers,Toronto Raptors,0021900772,106,0.608,0.476,0.371,0.79,42.8,26.4,12.9,7.0,5.0,2.5,110.3,107.8,0.565,115,0.725,0.459,0.374,0.796,44.8,25.3,14.2,8.7,4.9,6.5,111.2,104.6,0.572,0,02/07/2020
Sacramento Kings,Miami Heat,0021900775,105,0.38,0.456,0.357,0.771,42.6,23.1,15.1,7.5,4.4,-3.1,107.9,110.7,0.557,97,0.68,0.471,0.38,0.781,45.1,25.2,15.0,7.2,4.1,4.0,112.2,108.5,0.587,1,02/07/2020
Washington Wizards,Dallas Mavericks,0021900770,119,0.347,0.464,0.365,0.783,40.8,24.6,13.5,7.2,4.2,-4.9,111.5,116.3,0.566,118,0.608,0.459,0.368,0.776,47.3,23.9,12.6,6.0,4.7,5.9,115.9,110.2,0.578,1,02/07/2020
Oklahoma City Thunder,Detroit Pistons,0021900773,108,0.608,0.47,0.353,0.804,43.2,22.1,13.7,7.5,5.0,2.7,110.3,107.7,0.575,101,0.358,0.464,0.371,0.741,42.7,24.4,15.4,7.6,4.7,-2.3,109.5,111.7,0.565,1,02/07/2020
Golden State Warriors,Los Angeles Lakers,0021900783,120,0.231,0.431,0.34,0.811,42.4,24.5,14.2,8.2,4.5,-8.3,103.8,112.3,0.534,125,0.76,0.486,0.361,0.736,45.5,25.9,14.9,8.4,7.0,7.1,113.1,106.1,0.579,0,02/08/2020
Phoenix Suns,Denver Nuggets,0021900784,108,0.404,0.464,0.349,0.817,42.6,26.3,14.5,7.6,4.0,-0.7,110.0,110.4,0.569,117,0.692,0.461,0.351,0.776,45.8,26.7,13.5,8.2,4.8,3.8,111.4,107.5,0.554,0,02/08/2020
Orlando Magic,Milwaukee Bucks,0021900777,95,0.423,0.432,0.336,0.763,45.3,23.2,13.0,8.6,5.9,-1.5,105.2,107.1,0.53,111,0.863,0.483,0.36,0.729,49.1,24.9,13.9,7.1,6.1,11.8,113.5,101.7,0.587,0,02/08/2020
Detroit Pistons,New York Knicks,0021900779,92,0.352,0.463,0.37,0.741,42.7,24.3,15.4,7.6,4.6,-2.4,109.5,111.9,0.564,95,0.308,0.44,0.336,0.692,46.4,21.6,14.1,7.7,4.6,-7.0,105.0,112.0,0.525,0,02/08/2020
Indiana Pacers,New Orleans Pelicans,0021900780,117,0.596,0.476,0.37,0.79,42.9,26.3,13.0,7.0,5.0,2.3,110.2,107.9,0.565,124,0.404,0.458,0.372,0.733,44.3,24.7,15.3,7.1,5.1,-2.0,109.8,112.1,0.565,0,02/08/2020
Sacramento Kings,San Antonio Spurs,0021900785,122,0.392,0.457,0.359,0.767,42.5,23.2,15.1,7.5,4.4,-2.9,107.9,110.5,0.558,102,0.431,0.47,0.368,0.8,44.5,24.0,12.2,6.7,5.4,-1.0,111.3,112.0,0.567,1,02/08/2020
Charlotte Hornets,Dallas Mavericks,0021900778,100,0.314,0.434,0.349,0.747,43.8,24.7,15.3,6.6,4.3,-8.0,105.5,113.5,0.539,116,0.596,0.459,0.368,0.777,47.4,23.9,12.6,6.1,4.6,5.7,115.9,110.4,0.578,0,02/08/2020
Minnesota Timberwolves,LA Clippers,0021900782,142,0.3,0.436,0.325,0.754,43.6,22.3,14.8,8.2,5.7,-3.8,106.4,110.1,0.544,115,0.706,0.462,0.364,0.785,46.8,23.1,14.7,7.1,4.9,5.9,112.3,106.2,0.57,1,02/08/2020
Toronto Raptors,Brooklyn Nets,0021900781,119,0.731,0.459,0.376,0.797,44.7,25.4,14.3,8.7,4.8,6.6,111.2,104.6,0.573,118,0.46,0.446,0.343,0.739,46.5,23.2,15.4,6.5,4.5,-0.7,107.1,107.6,0.551,1,02/08/2020
Philadelphia 76ers,Chicago Bulls,0021900788,118,0.604,0.465,0.354,0.742,45.8,26.0,14.7,8.2,5.5,2.2,108.1,106.1,0.559,111,0.358,0.441,0.344,0.763,41.9,22.9,15.1,9.9,4.0,-2.8,105.0,107.8,0.543,1,02/09/2020
Cleveland Cavaliers,LA Clippers,0021900791,92,0.25,0.454,0.35,0.765,44.3,22.4,16.5,6.8,3.2,-8.9,106.4,115.1,0.549,133,0.692,0.462,0.364,0.786,46.7,23.1,14.7,7.1,4.9,5.3,112.2,106.8,0.57,0,02/09/2020
Houston Rockets,Utah Jazz,0021900790,113,0.635,0.451,0.348,0.785,43.8,20.6,14.0,7.8,4.8,3.5,113.2,109.9,0.575,114,0.647,0.472,0.386,0.765,45.8,22.2,15.0,5.9,4.0,3.9,111.5,107.3,0.583,0,02/09/2020
Portland Trail Blazers,Miami Heat,0021900792,115,0.453,0.457,0.37,0.808,45.1,19.7,12.6,5.7,6.3,-1.5,111.7,113.2,0.563,109,0.667,0.47,0.378,0.779,45.1,25.1,15.1,7.2,4.2,3.7,112.0,108.5,0.587,1,02/09/2020
Atlanta Hawks,New York Knicks,0021900787,140,0.264,0.446,0.325,0.782,41.3,22.3,16.0,7.7,5.0,-8.4,105.1,113.5,0.549,135,0.321,0.44,0.336,0.691,46.5,21.7,14.2,7.7,4.6,-6.8,105.0,111.8,0.524,1,02/09/2020
Washington Wizards,Memphis Grizzlies,0021900789,99,0.36,0.465,0.368,0.783,40.8,24.7,13.5,7.3,4.2,-4.8,111.7,116.4,0.567,106,0.5,0.474,0.356,0.782,43.8,26.6,14.7,7.8,5.5,-1.7,109.3,110.9,0.567,0,02/09/2020
Oklahoma City Thunder,Boston Celtics,0021900786,111,0.615,0.471,0.351,0.805,43.3,22.1,13.7,7.4,5.0,2.8,110.5,107.7,0.575,112,0.706,0.464,0.361,0.802,45.4,23.3,13.8,8.3,5.8,7.3,112.6,105.3,0.57,0,02/09/2020
Golden State Warriors,Miami Heat,0021900800,101,0.226,0.433,0.342,0.808,42.2,24.6,14.2,8.3,4.6,-8.2,103.9,112.5,0.535,113,0.654,0.469,0.379,0.779,45.1,25.3,15.0,7.1,4.2,3.5,111.9,108.6,0.585,0,02/10/2020
Los Angeles Lakers,Phoenix Suns,0021900801,125,0.765,0.487,0.363,0.736,45.4,26.0,15.0,8.4,6.8,7.1,113.2,106.3,0.581,100,0.396,0.464,0.348,0.82,42.6,26.3,14.5,7.6,4.0,-0.9,110.0,110.6,0.569,1,02/10/2020
Orlando Magic,Atlanta Hawks,0021900795,135,0.415,0.431,0.334,0.763,45.3,23.2,12.9,8.6,5.9,-1.8,104.9,107.1,0.528,126,0.278,0.446,0.326,0.785,41.3,22.3,15.9,7.7,5.0,-8.1,105.3,113.4,0.549,1,02/10/2020
Detroit Pistons,Charlotte Hornets,0021900793,76,0.345,0.463,0.371,0.74,42.5,24.3,15.4,7.6,4.7,-2.4,109.4,111.8,0.564,87,0.308,0.434,0.348,0.747,43.8,24.5,15.2,6.6,4.3,-8.1,105.6,113.7,0.538,0,02/10/2020
Milwaukee Bucks,Sacramento Kings,0021900797,123,0.865,0.482,0.36,0.729,49.3,24.9,13.9,7.0,6.0,11.8,113.4,101.5,0.587,111,0.404,0.458,0.363,0.765,42.5,23.3,15.0,7.5,4.4,-2.4,108.3,110.5,0.56,1,02/10/2020
Indiana Pacers,Brooklyn Nets,0021900794,105,0.585,0.477,0.369,0.789,42.7,26.3,13.0,7.0,5.1,2.1,110.2,108.1,0.566,106,0.451,0.446,0.343,0.741,46.5,23.3,15.3,6.5,4.5,-0.7,107.3,107.9,0.551,0,02/10/2020
Dallas Mavericks,Utah Jazz,0021900798,119,0.604,0.46,0.37,0.779,47.4,24.1,12.6,6.1,4.7,5.9,116.1,110.4,0.579,123,0.654,0.472,0.386,0.766,45.9,22.3,15.0,5.9,4.0,3.9,111.6,107.5,0.583,0,02/10/2020
Denver Nuggets,San Antonio Spurs,0021900799,127,0.698,0.463,0.352,0.776,45.7,26.6,13.5,8.2,4.8,3.9,111.6,107.6,0.556,120,0.423,0.471,0.366,0.799,44.5,24.0,12.3,6.7,5.4,-1.4,111.2,112.3,0.567,1,02/10/2020
Toronto Raptors,Minnesota Timberwolves,0021900796,137,0.736,0.459,0.376,0.795,44.8,25.3,14.1,8.7,4.8,6.5,111.5,104.9,0.573,126,0.314,0.438,0.33,0.753,43.6,22.6,14.7,8.2,5.7,-3.2,107.0,110.1,0.547,1,02/10/2020
Philadelphia 76ers,LA Clippers,0021900802,110,0.611,0.465,0.355,0.742,45.7,26.0,14.8,8.2,5.5,2.3,108.3,106.2,0.56,103,0.698,0.464,0.363,0.786,46.8,23.2,14.6,7.2,4.9,5.9,112.5,106.4,0.571,1,02/11/2020
Houston Rockets,Boston Celtics,0021900806,116,0.623,0.452,0.348,0.785,43.7,20.6,13.9,7.9,4.8,3.4,113.3,110.0,0.575,105,0.712,0.464,0.363,0.801,45.6,23.3,13.7,8.3,5.7,7.2,112.7,105.6,0.57,1,02/11/2020
Washington Wizards,Chicago Bulls,0021900803,126,0.353,0.462,0.365,0.783,40.9,24.6,13.3,7.2,4.2,-4.8,111.2,116.0,0.564,114,0.352,0.442,0.345,0.763,41.9,22.9,15.1,9.8,3.9,-2.9,105.2,108.0,0.544,1,02/11/2020
Oklahoma City Thunder,San Antonio Spurs,0021900805,106,0.604,0.471,0.352,0.804,43.3,22.0,13.7,7.4,4.9,2.7,110.6,107.9,0.575,114,0.415,0.471,0.369,0.801,44.4,24.2,12.3,6.7,5.3,-1.5,111.5,112.8,0.568,0,02/11/2020
New Orleans Pelicans,Portland Trail Blazers,0021900804,138,0.415,0.458,0.372,0.735,44.4,24.8,15.3,7.1,5.0,-1.8,110.0,112.1,0.565,117,0.463,0.457,0.372,0.806,45.1,19.7,12.7,5.8,6.3,-1.4,111.8,113.1,0.563,1,02/11/2020
New York Knicks,Washington Wizards,0021900811,96,0.315,0.441,0.337,0.692,46.5,21.8,14.2,7.7,4.6,-6.8,105.2,111.9,0.525,114,0.365,0.464,0.365,0.783,40.9,24.6,13.4,7.3,4.3,-4.5,111.3,115.8,0.565,0,02/12/2020
Phoenix Suns,Golden State Warriors,0021900815,112,0.389,0.463,0.348,0.82,42.4,26.3,14.5,7.5,3.9,-1.3,109.9,110.9,0.569,106,0.222,0.432,0.341,0.81,42.2,24.6,14.3,8.3,4.5,-8.3,103.9,112.4,0.536,1,02/12/2020
Brooklyn Nets,Toronto Raptors,0021900809,101,0.462,0.445,0.343,0.741,46.7,23.2,15.2,6.5,4.6,-0.6,107.4,108.0,0.551,91,0.741,0.462,0.378,0.795,44.7,25.3,14.2,8.8,4.8,6.5,111.7,105.1,0.575,1,02/12/2020
Orlando Magic,Detroit Pistons,0021900808,116,0.426,0.433,0.337,0.763,45.3,23.4,12.9,8.6,5.9,-1.6,105.5,107.5,0.53,112,0.339,0.462,0.368,0.741,42.8,24.3,15.6,7.5,4.7,-2.6,109.1,111.6,0.562,1,02/12/2020
Cleveland Cavaliers,Atlanta Hawks,0021900807,127,0.245,0.453,0.348,0.763,44.3,22.4,16.5,6.8,3.2,-9.5,106.0,115.4,0.547,105,0.273,0.448,0.328,0.787,41.1,22.5,15.9,7.7,5.0,-8.1,105.7,113.8,0.551,1,02/12/2020
Utah Jazz,Miami Heat,0021900816,116,0.66,0.474,0.387,0.766,45.9,22.4,15.1,5.8,3.9,3.9,111.8,107.7,0.585,101,0.66,0.469,0.379,0.778,45.1,25.5,15.0,7.2,4.2,3.7,111.9,108.5,0.586,1,02/12/2020
Indiana Pacers,Milwaukee Bucks,0021900810,118,0.574,0.477,0.366,0.788,42.7,26.4,12.9,7.0,5.1,2.1,110.2,108.2,0.566,111,0.868,0.482,0.362,0.731,49.3,24.9,13.9,7.0,6.0,11.8,113.4,101.6,0.586,1,02/12/2020
Dallas Mavericks,Sacramento Kings,0021900814,130,0.593,0.46,0.37,0.78,47.1,24.1,12.5,6.1,4.6,5.7,116.2,110.7,0.58,111,0.396,0.457,0.362,0.764,42.5,23.2,15.0,7.5,4.4,-2.6,108.2,110.5,0.559,1,02/12/2020
Denver Nuggets,Los Angeles Lakers,0021900817,116,0.704,0.464,0.355,0.777,45.6,26.8,13.5,8.2,4.8,4.0,112.0,108.0,0.558,120,0.769,0.488,0.363,0.735,45.7,26.0,15.1,8.4,6.8,7.4,113.4,106.2,0.581,0,02/12/2020
Minnesota Timberwolves,Charlotte Hornets,0021900813,108,0.308,0.438,0.333,0.756,43.4,22.6,14.8,8.1,5.6,-3.3,107.1,110.3,0.548,115,0.321,0.433,0.346,0.748,43.9,24.5,15.2,6.7,4.3,-7.8,105.5,113.3,0.537,0,02/12/2020
Memphis Grizzlies,Portland Trail Blazers,0021900812,111,0.509,0.473,0.352,0.777,44.0,26.4,14.7,7.7,5.5,-1.5,109.0,110.5,0.565,104,0.455,0.457,0.37,0.806,44.9,19.7,12.7,5.8,6.2,-1.7,111.7,113.4,0.563,1,02/12/2020
Boston Celtics,LA Clippers,0021900818,141,0.698,0.463,0.362,0.801,45.6,23.3,13.8,8.3,5.7,6.8,112.5,105.7,0.57,133,0.685,0.464,0.365,0.785,46.7,23.2,14.5,7.1,4.9,5.7,112.4,106.6,0.571,1,02/13/2020
New Orleans Pelicans,Oklahoma City Thunder,0021900819,118,0.426,0.46,0.373,0.737,44.4,25.0,15.3,7.1,5.0,-1.4,110.4,112.0,0.567,123,0.593,0.471,0.352,0.804,43.2,21.9,13.7,7.4,4.9,2.5,110.6,108.0,0.575,0,02/13/2020
Philadelphia 76ers,Brooklyn Nets,0021900822,112,0.618,0.465,0.354,0.741,45.8,26.0,14.6,8.1,5.5,2.4,108.4,106.1,0.56,104,0.472,0.445,0.342,0.742,46.9,23.3,15.2,6.5,4.6,-0.4,107.3,107.7,0.55,1,02/20/2020
Golden State Warriors,Houston Rockets,0021900825,105,0.218,0.433,0.341,0.811,42.1,24.6,14.4,8.3,4.6,-8.2,103.9,112.4,0.537,135,0.63,0.451,0.347,0.787,43.7,20.5,13.9,7.9,4.8,3.5,113.2,109.8,0.576,0,02/20/2020
Chicago Bulls,Charlotte Hornets,0021900823,93,0.345,0.442,0.346,0.762,41.9,22.9,15.2,9.8,3.9,-3.1,105.2,108.2,0.545,103,0.333,0.434,0.348,0.746,44.0,24.4,15.2,6.7,4.3,-7.5,105.6,113.1,0.537,0,02/20/2020
Detroit Pistons,Milwaukee Bucks,0021900820,106,0.333,0.461,0.368,0.744,42.8,24.3,15.6,7.5,4.7,-2.6,108.9,111.4,0.562,126,0.852,0.48,0.361,0.735,49.2,24.7,13.9,7.0,6.0,11.5,113.3,101.7,0.586,0,02/20/2020
Atlanta Hawks,Miami Heat,0021900821,129,0.268,0.447,0.329,0.787,41.1,22.5,15.9,7.7,5.0,-8.4,105.6,114.0,0.551,124,0.648,0.468,0.378,0.778,45.0,25.3,14.9,7.3,4.1,3.4,111.7,108.7,0.585,1,02/20/2020
